MUNICIPIO,COLONIA,indice,indice_texto
ALVARO OBREGON,LOMAS DE CAPULIN,0.78969551,Bajo
ALVARO OBREGON,LOMAS DE CENTENARIO (U HAB),0.91216165333,Alto
ALVARO OBREGON,LOMAS DE CHAMONTOYA,0.77895713548,Bajo
ALVARO OBREGON,LOMAS DE GUADALUPE,0.94637679167, Muy Alto
ALVARO OBREGON,LOMAS DE LA ERA,0.79354137875,Bajo
ALVARO OBREGON,LOMAS DE LAS AGUILAS,0.95373751667, Muy Alto
ALVARO OBREGON,LOMAS DE LOS ANGELES TETELPAN,0.80831019333,Bajo
ALVARO OBREGON,LOMAS DE LOS CEDROS,0.78244692069,Bajo
ALVARO OBREGON,LOMAS DE NUEVO MEXICO,0.83563325,Medio
ALVARO OBREGON,LOMAS DE PUERTA GRANDE,0.81397958889,Bajo
ALVARO OBREGON,LOMAS DE SAN ANGEL INN,0.955580424, Muy Alto
ALVARO OBREGON,LOMAS DE SANTA FE,0.94664975, Muy Alto
ALVARO OBREGON,LOMAS DE SANTO DOMINGO,0.81792454,Bajo
ALVARO OBREGON,LOMAS DE SANTO DOMINGO (AMPL),0.79015655,Bajo
ALVARO OBREGON,LOMAS DE TARANGO,0.908584295,Alto
ALVARO OBREGON,LOMAS DE TETELPAN,0.948565125, Muy Alto
ALVARO OBREGON,LORETO,0.91278803,Alto
ALVARO OBREGON,LOS CEDROS,0.7947266,Bajo
ALVARO OBREGON,LOS GAMITOS,0.8200795,Bajo
ALVARO OBREGON,MARGARITA M DE JUAREZ,0.82758048,Bajo
ALVARO OBREGON,MARIA G DE GARCIA RUIZ,0.85164940909,Medio
ALVARO OBREGON,MARTIRES DE TACUBAYA,0.82171576,Bajo
ALVARO OBREGON,MERCED GOMEZ,0.9068120679,Alto
ALVARO OBREGON,METROPOLITANO (U HAB),0.9174226,Alto
ALVARO OBREGON,MIGUEL GAONA ARMENTA,0.74450208077,Muy Bajo
ALVARO OBREGON,MIGUEL HIDALGO,0.88691106667,Alto
ALVARO OBREGON,MILPA DEL CEDRO,0.84371664,Medio
ALVARO OBREGON,MINAS DE CRISTO,0.80656223333,Bajo
ALVARO OBREGON,MOLINO DE ROSAS,0.88266272958,Alto
ALVARO OBREGON,MOLINO DE ROSAS (AMPL),0.86239637,Medio
ALVARO OBREGON,MOLINO DE SANTO DOMINGO,0.85901252927,Medio
ALVARO OBREGON,MOLINO DE SANTO DOMINGO (U HAB),0.89636822353,Alto
ALVARO OBREGON,OCHO DE AGOSTO,0.77293842857,Muy Bajo
ALVARO OBREGON,OCOTILLOS,0.77420692,Muy Bajo
ALVARO OBREGON,OLIVAR DE LOS PADRES,0.89512059048,Alto
ALVARO OBREGON,PALMAS,0.81423717895,Bajo
ALVARO OBREGON,PALMAS AXOTITLA,0.77846256923,Bajo
ALVARO OBREGON,PARAJE EL CABALLITO,0.75203057647,Muy Bajo
ALVARO OBREGON,PARQUE RESIDENCIAL SAN ANTONIO (U HAB),0.94446182727, Muy Alto
ALVARO OBREGON,PASEO DE LAS LOMAS-SAN GABRIEL,0.93533694286, Muy Alto
ALVARO OBREGON,PILOTO (ADOLFO LOPEZ MATEOS),0.85948228333,Medio
ALVARO OBREGON,PILOTO (ADOLFO LOPEZ MATEOS) (AMPL),0.83070735862,Bajo
ALVARO OBREGON,PODER POPULAR,0.86099043333,Medio
ALVARO OBREGON,POLVORA,0.81194930769,Bajo
ALVARO OBREGON,PONCIANO ARRIAGA,0.8303666,Bajo
ALVARO OBREGON,PRADOS LA PROVIDENCIA,0.82075781111,Bajo
ALVARO OBREGON,PRESIDENTES,0.86762921212,Medio
ALVARO OBREGON,PRESIDENTES 1RA (AMPL),0.86853006111,Medio
ALVARO OBREGON,PRESIDENTES 2DA (AMPL),0.81620132727,Bajo
ALVARO OBREGON,PRIVADA CENTENARIO,0.84036721111,Medio
ALVARO OBREGON,PROF JOSE ARTURO LOPEZ,0.86143445238,Medio
ALVARO OBREGON,PROGRESO TIZAPAN,0.88083,Medio
ALVARO OBREGON,PUEBLO NUEVO,0.7981024,Bajo
ALVARO OBREGON,PUENTE COLORADO,0.82111840556,Bajo
ALVARO OBREGON,PUENTE COLORADO (AMPL),0.82264260588,Bajo
ALVARO OBREGON,PUNTA DE CEHUAYO,0.79189614211,Bajo
ALVARO OBREGON,REACOMODO EL CUERNITO,0.790761475,Bajo
ALVARO OBREGON,REACOMODO PINO SUAREZ,0.81673333,Bajo
ALVARO OBREGON,REAL DEL MONTE,0.81667048333,Bajo
ALVARO OBREGON,RINCON DE LA BOLSA,0.823539845,Bajo
ALVARO OBREGON,SAN ANGEL,0.94012621818, Muy Alto
ALVARO OBREGON,SAN ANGEL INN,0.97424317586, Muy Alto
ALVARO OBREGON,SAN BARTOLO AMEYALCO (PBLO),0.81836234762,Bajo
ALVARO OBREGON,SAN CLEMENTE,0.83093462174,Bajo
ALVARO OBREGON,SAN GABRIEL,0.93533694286,Muy Alto
ALVARO OBREGON,SAN PEDRO DE LOS PINOS,0.79458536667,Bajo
ALVARO OBREGON,SANTA FE,0.86010755952,Medio
ALVARO OBREGON,SANTA FE (U HAB),0.91269556869,Alto
ALVARO OBREGON,SANTA LUCIA,0.85487390526,Medio
ALVARO OBREGON,SANTA LUCIA REACOMODO,0.8460403,Medio
ALVARO OBREGON,SANTA LUCIA (PBLO),0.82941732727,Bajo
ALVARO OBREGON,SANTA MARIA NONOALCO,0.88992825263,Alto
ALVARO OBREGON,SANTA ROSA XOCHIAC (PBLO),0.8193912329,Bajo
ALVARO OBREGON,SEARS ROEBUCK (U HAB),0.95000926, Muy Alto
ALVARO OBREGON,TARANGO (U HAB),0.952504025, Muy Alto
ALVARO OBREGON,TECOLALCO,0.78982574444,Bajo
ALVARO OBREGON,TEJOCOTE,0.7395548,Muy Bajo
ALVARO OBREGON,TEPEACA,0.80261737143,Bajo
ALVARO OBREGON,TEPEACA (AMPL),0.85735260909,Medio
ALVARO OBREGON,TEPOPOTLA,0.8371793,Medio
ALVARO OBREGON,TETELPAN,0.84381369524,Medio
ALVARO OBREGON,TETELPAN (PBLO),0.84447559091,Medio
ALVARO OBREGON,TETLALPAN,0.82771183333,Bajo
ALVARO OBREGON,TIZAMPAMPANO,0.809838425,Bajo
ALVARO OBREGON,TIZAPAN_TIZAPAN SAN ANGEL,0.91666384655,Alto
ALVARO OBREGON,TLACOPAC,0.95605933, Muy Alto
ALVARO OBREGON,TLACOYAQUE,0.81875389231,Bajo
ALVARO OBREGON,TLACOYAQUE (AMPL),0.78079587826,Bajo
ALVARO OBREGON,TLACOYAQUE (BARR),0.81726083333,Bajo
ALVARO OBREGON,TLACUITLAPA,0.91797058125,Alto
ALVARO OBREGON,TLACUITLAPA 2DO REACOMODO (AMPL),0.81890477812,Bajo
ALVARO OBREGON,TLAPECHICO,0.79347884074,Bajo
ALVARO OBREGON,TOLTECA,0.89144741667,Alto
ALVARO OBREGON,TORRES DE MIXCOAC (U HAB),0.97141829375, Muy Alto
ALVARO OBREGON,TORRES DE POTRERO,0.805121414,Bajo
ALVARO OBREGON,TORRES SAN ANTONIO (U HAB),0.935274575, Muy Alto
ALVARO OBREGON,TORRES SAN PEDRO (U HAB),0.94707344, Muy Alto
ALVARO OBREGON,BELEN DE LAS FLORES (U HAB),0.92075332076,Alto
ALVARO OBREGON,UNIDAD POPULAR TEPEACA,0.77269588571,Muy Bajo
ALVARO OBREGON,UNION OLIVOS,0.84297958,Medio
ALVARO OBREGON,UNION POPULAR EMILIANO ZAPATA (U HAB),0.87609699189,Medio
ALVARO OBREGON,VALENTIN GOMEZ FARIAS,0.86572747727,Medio
ALVARO OBREGON,VILLA PROGRESISTA,0.81774694167,Bajo
ALVARO OBREGON,VILLA SOLIDARIDAD,0.73899555,Muy Bajo
ALVARO OBREGON,VILLA VERDUN,0.93600738235, Muy Alto
ALVARO OBREGON,ZENON DELGADO,0.81308089474,Bajo
ALVARO OBREGON,ZOTOLTITLA,0.78157803333,Bajo
ALVARO OBREGON,19 DE MAYO,0.82941732727,Bajo
ALVARO OBREGON,1RA VICTORIA,0.80005208125,Bajo
ALVARO OBREGON,1RA VICTORIA SECCION BOSQUES,0.8446018,Medio
ALVARO OBREGON,26 DE JULIO,0.70331231429,Muy Bajo
ALVARO OBREGON,2DA EL PIRUL (AMPL),0.85204413333,Medio
ALVARO OBREGON,2DA  JALALPA TEPITO (AMPL),0.7595773275,Muy Bajo
ALVARO OBREGON,ESTADO DE HIDALGO_,0.82731245714,Bajo
ALVARO OBREGON,LOMAS DE SANTA FE II,0.92258512727,Alto
ALVARO OBREGON,BELEN DE LAS FLORES_,0.91216165333,Alto
ALVARO OBREGON,LOMAS DE PLATEROS (U HAB) I,0.93204469136,Alto
ALVARO OBREGON,LOMAS DE PLATEROS (U HAB) II,0.93270500484,Alto
ALVARO OBREGON,OLIVAR DEL CONDE 1RA SECCION I,0.81989283396,Bajo
ALVARO OBREGON,OLIVAR DEL CONDE 1RA SECCION II,0.79714768936,Bajo
ALVARO OBREGON,OLIVAR DEL CONDE 2DA SECCION I,0.83064971379,Bajo
ALVARO OBREGON,OLIVAR DEL CONDE 2DA SECCION II,0.80346306154,Bajo
ALVARO OBREGON,SANTA FE KM 8.5,0.84140456667,Medio
ALVARO OBREGON,PREDIO LA ANGOSTURA,0.7594700625,Muy Bajo
ALVARO OBREGON,RESIDENCIAL MARIA ISABEL,0.89512059048,Alto
ALVARO OBREGON,RESIDENCIAL LOS PINOS (U HAB),0.95847595, Muy Alto
,,,
TLAHUAC,AGRICOLA METROPOLITANA,0.80260908367,Bajo
TLAHUAC,DEL MAR NORTE,0.81534339697,Bajo
TLAHUAC,DEL MAR SUR,0.83316703409,Medio
TLAHUAC,EL MIRADOR - SANTA CATARINA,0.7497158,Muy Bajo
TLAHUAC,EL ROSARIO,0.78055243571,Bajo
TLAHUAC,EL TRIANGULO,0.69767357714,Muy Bajo
TLAHUAC,EMILIANO ZAPATA 1A,0.78787395625,Bajo
TLAHUAC,EMILIANO ZAPATA 2A,0.787523205,Bajo
TLAHUAC,FRANCISCO VILLA,0.80325972,Bajo
TLAHUAC,GRANJAS CABRERA,0.84375045294,Medio
TLAHUAC,JAIME TORRES BODET,0.79189751765,Bajo
TLAHUAC,JARDINES DEL LLANO-U.H. VILLA TLATEMPA,0.83054268077,Bajo
TLAHUAC,LA DRAGA,0.8607466425,Medio
TLAHUAC,LA ESTACION,0.7464835413,Muy Bajo
TLAHUAC,LA HABANA,0.79147857333,Bajo
TLAHUAC,LA JOYITA,0.84649735714,Medio
TLAHUAC,LA MESA,0.85013625,Medio
TLAHUAC,LA NOPALERA,0.85007191884,Medio
TLAHUAC,LA TURBA,0.843617585,Medio
TLAHUAC,LAS ARBOLEDAS,0.84755993788,Medio
TLAHUAC,LOPEZ PORTILLO,0.69347591538,Muy Bajo
TLAHUAC,LOS OLIVOS,0.83418277015,Medio
TLAHUAC,MIGUEL HIDALGO,0.833670635,Medio
TLAHUAC,MIGUEL HIDALGO OTE,0.85442779406,Medio
TLAHUAC,OJO DE AGUA,0.819730072,Bajo
TLAHUAC,PARAISO SANTA CATARINA,0.67631839474,Muy Bajo
TLAHUAC,PE├æA ALTA,0.8013028439,Bajo
TLAHUAC,QUIAHUATLA,0.79808646,Bajo
TLAHUAC,SAN ANDRES MIXQUIC (PBLO),0.79510957,Bajo
TLAHUAC,SAN FRANCISCO TLALTENCO (PBLO),0.81861390076,Bajo
TLAHUAC,SAN JOSE,0.84355571368,Medio
TLAHUAC,SAN JUAN IXTAYOPAN (PBLO),0.821233232,Bajo
TLAHUAC,SAN MIGUEL (AMPL),0.7433898,Muy Bajo
TLAHUAC,SAN MIGUEL ZAPOTITLA,0.8154097531,Bajo
TLAHUAC,SAN NICOLAS TETELCO (PBLO),0.79134602973,Bajo
TLAHUAC,SAN PEDRO TLAHUAC (PBLO),0.83610674017,Medio
TLAHUAC,SANTA CATARINA (AMPL),0.74380654186,Muy Bajo
TLAHUAC,SANTA CATARINA YECAHUIZOTL (PBLO),0.79097701207,Bajo
TLAHUAC,SANTA CECILIA,0.85207785714,Medio
TLAHUAC,SANTIAGO ZAPOTITLAN (PBLO),0.81456753279,Bajo
TLAHUAC,SELENE (AMPL),0.78975662,Bajo
TLAHUAC,SELENE 1a SECC,0.81001082676,Bajo
TLAHUAC,SELENE 2da SECC,0.81827057969,Bajo
TLAHUAC,TEOZOMA,0.77795965,Muy Bajo
TLAHUAC,TEPANTITLAMILCO,0.8015081,Bajo
TLAHUAC,TEZONTITLA-ZOMPANTITLA,0.832432425,Medio
TLAHUAC,TIERRA BLANCA,0.78855911905,Bajo
TLAHUAC,TIERRA Y LIBERTAD,0.80966868461,Bajo
TLAHUAC,VILLA CENTROAMERICANA (U HAB),0.90393595161,Alto
TLAHUAC,VILLAS DE LOS TRABAJADORES (GDF) (U HAB),0.90512386333,Alto
TLAHUAC,3 DE MAYO,0.81455923636,Bajo
TLAHUAC,UNIDADES HABITACIONALES DE SANTA ANA PONIENTE I,0.85903858529,Medio
TLAHUAC,LA CONCHITA I,0.78966363158,Bajo
TLAHUAC,LA CONCHITA II,0.78339851381,Bajo
TLAHUAC,UNIDADES HABITACIONALES DE SANTA ANA PONIENTE II,0.84583642721,Medio
TLAHUAC,ATOTOLCO,0.71876470714,Muy Bajo
TLAHUAC,CUITLAHUAC,0.77802595833,Muy Bajo
TLAHUAC,TEMPILULI,0.70820776071,Muy Bajo
TLAHUAC,OLIVAR SANTA MARIA,0.78297445,Bajo
TLALPAN,AHUACATITLA,0.73144476,Muy Bajo
TLALPAN,AMPLIACION MIGUEL HIDALGO 2A SECC,0.87059300957,Medio
TLALPAN,AMPLIACION MIGUEL HIDALGO 3A SECC,0.84850433214,Medio
TLALPAN,AMPLIACION MIGUEL HIDALGO 4A SECC,0.86053233125,Medio
TLALPAN,AMSA,0.92084912174,Alto
TLALPAN,ARBOLEDAS DEL SUR,0.88528117647,Alto
TLALPAN,ARENAL GUADALUPE TLALPAN,0.87132914167,Medio
TLALPAN,ARENAL PUERTA TEPEPAN,0.90616387778,Alto
TLALPAN,ATOCPA SUR,0.73542966667,Muy Bajo
TLALPAN,"AYOCATITLA,  ASUNCI├ôN",0.67406632667,Muy Bajo
TLALPAN,BELVEDERE,0.781147396,Bajo
TLALPAN,BOSQUE DE TEPEXIMILPA,0.80135287333,Bajo
TLALPAN,BOSQUES DEL PEDREGAL,0.76619028718,Muy Bajo
TLALPAN,CALVARIO CAMISETAS,0.86533,Medio
TLALPAN,CANTERA PUENTE DE PIEDRA,0.819422284,Bajo
TLALPAN,CHICHICASPATL,0.79334990667,Bajo
TLALPAN,CHIMALCOYOC,0.92347435106,Alto
TLALPAN,CHIMILLI,0.8105515875,Bajo
TLALPAN,CLUB DE GOLF MEXICO-SAN BUENAVENTURA,0.96465435217, Muy Alto
TLALPAN,COAPA 2A SECCION-RAMOS MILLAN,0.95642456667, Muy Alto
TLALPAN,COLINAS DEL BOSQUE-LAS TORTOLAS,0.95536040909, Muy Alto
TLALPAN,CONDOMINIO DEL BOSQUE (FRACC)-BOSQUE DE TLALPAN,0.97723338182, Muy Alto
TLALPAN,CONJUNTO URBANO CUEMANCO (U HAB),0.93189426774,Alto
TLALPAN,CRUZ DEL FAROL,0.81753890667,Bajo
TLALPAN,CUCHILLA DE PADIERNA,0.81871165313,Bajo
TLALPAN,CUILOTEPEC II,0.77685266,Muy Bajo
TLALPAN,CULTURA MAYA,0.80315947778,Bajo
TLALPAN,DIAMANTE,0.82867137143,Bajo
TLALPAN,DOLORES TLALI,0.81300832857,Bajo
TLALPAN,EJIDOS DE SAN PEDRO MARTIR I (NORTE),0.84323643636,Medio
TLALPAN,EL ARENAL,0.75156091667,Muy Bajo
TLALPAN,EL DIVISADERO,0.814310025,Bajo
TLALPAN,EL ZACATON,0.733135712,Muy Bajo
TLALPAN,EMILIO PORTES GIL PEMEX PICACHO (U HAB),0.95583483818, Muy Alto
TLALPAN,EX HACIENDA SAN JUAN DE DIOS,0.825907095,Bajo
TLALPAN,FLORESTA-PRADO-VERGEL COAPA,0.95357311935, Muy Alto
TLALPAN,UNIDADES HABITACIONALES DE TENORIOS,0.91699830357,Alto
TLALPAN,FOVISSSTE SAN PEDRO MARTIR ( U HAB),0.94702356429, Muy Alto
TLALPAN,FRESNO,0.78084828182,Bajo
TLALPAN,FUENTES BROTANTES MIGUEL HIDALGO (U HAB),0.93644600333, Muy Alto
TLALPAN,FUENTES Y PEDREGAL DE TEPEPAN,0.90047105714,Alto
TLALPAN,FUENTES DEL PEDREGAL,0.961032472, Muy Alto
TLALPAN,GRANJAS COAPA,0.93806845588, Muy Alto
TLALPAN,GRANJAS COAPA ORIENTE,0.9274285,Alto
TLALPAN,HACIENDA SAN JUAN-RINCON DE SAN JUAN-CHIMALI,0.95776308095, Muy Alto
TLALPAN,HEROES DE 1910,0.78276373571,Bajo
TLALPAN,HUESO PERIFERICO-ISSSFAM NO. 7 (U HABS),0.94830098205, Muy Alto
TLALPAN,IGNACIO CHAVEZ (U HAB),0.938560425, Muy Alto
TLALPAN,ISIDRO FABELA I (PONIENTE),0.835213372,Medio
TLALPAN,ISIDRO  FABELA (AMPL),0.81369323333,Bajo
TLALPAN,ISSSFAM No. 1 (U HAB)-VILLA TLALPAN,0.95969232174, Muy Alto
TLALPAN,JARDINES COAPA-BELISARIO DOMINGUEZ,0.96389800571, Muy Alto
TLALPAN,JARDINES DE SAN JUAN,0.69531210562,Muy Bajo
TLALPAN,JARDINES DEL AJUSCO,0.93148604086,Alto
TLALPAN,JARDINES EN LA MONTA├æA,0.96959138378, Muy Alto
TLALPAN,JUVENTUD UNIDA,0.86199272222,Medio
TLALPAN,BARRIO LA  LONJA,0.87833866667,Medio
TLALPAN,LA FAMA,0.87333105,Medio
TLALPAN,LA GUADALUPANA,0.70276675,Muy Bajo
TLALPAN,LA JOYA,0.9364057, Muy Alto
TLALPAN,LA LIBERTAD - IXTLAHUACA,0.7431626125,Muy Bajo
TLALPAN,LA MAGDALENA PETLACALCO (PBLO),0.70664366275,Muy Bajo
TLALPAN,LA PALMA,0.83217648,Bajo
TLALPAN,LA PRIMAVERA,0.84263743846,Medio
TLALPAN,LA TORTUGA XOLALPA-HCO COLEGIO MILITAR,0.93848380526, Muy Alto
TLALPAN,LOMAS ALTAS DE PADIERNA SUR,0.80626431111,Bajo
TLALPAN,LOMAS DE CUILOTEPEC,0.77117131818,Muy Bajo
TLALPAN,AMPLIACION LOMAS DE PADIERNA,0.8623954,Medio
TLALPAN,LOMAS DE TEXCALATLACO,0.8219678,Bajo
TLALPAN,LOMAS DEL PEDREGAL,0.87505544286,Medio
TLALPAN,LOMAS HIDALGO,0.84406282381,Medio
TLALPAN,LOS  ENCINOS,0.83329374,Medio
TLALPAN,LOS PASTORES,0.816458925,Bajo
TLALPAN,LOS VOLCANES,0.84460198065,Medio
TLALPAN,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,0.84979653077,Medio
TLALPAN,COAPA-VILLA CUEMANCO,0.9400655, Muy Alto
TLALPAN,"MESA LOS HORNOS, TEXCALTENCO",0.7880137375,Bajo
TLALPAN,MIGUEL HIDALGO,0.86236776812,Medio
TLALPAN,MIRADOR 1A SECC,0.8836210625,Alto
TLALPAN,MIRADOR 2A y 3A SECC,0.860811,Medio
TLALPAN,MIRADOR DEL VALLE,0.84511798571,Medio
TLALPAN,MIRADOR I,0.86853394,Medio
TLALPAN,MIRADOR II,0.79000519429,Bajo
TLALPAN,MOVIMIENTO ORGANIZADO DE TLALPAN-EL MIRADOR (RNCDA),0.84104645556,Medio
TLALPAN,NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 1 (U HAB),0.94646524359, Muy Alto
TLALPAN,NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 2 (U HAB),0.93944096977, Muy Alto
TLALPAN,NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 3 (U HAB),0.9464655902, Muy Alto
TLALPAN,NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 6 (U HAB),0.93861964595, Muy Alto
TLALPAN,NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 7 (U HAB),0.94469303953, Muy Alto
TLALPAN,NI├æO JESUS (BARR),0.92008114444,Alto
TLALPAN,NUEVA ORIENTAL COAPA-EX HACIENDA COAPA,0.949277728, Muy Alto
TLALPAN,NUEVO RENACIMIENTO DE AXALCO,0.87033538571,Medio
TLALPAN,OCOTLA - OCOTLA CHICO,0.68740257143,Muy Bajo
TLALPAN,ORIENTE (AMPL),0.8652189,Medio
TLALPAN,PARAJE 38,0.77939467778,Bajo
TLALPAN,PARQUES DEL PEDREGAL,0.97294236667, Muy Alto
TLALPAN,PARRES EL GUARDA (PBLO),0.73152223333,Muy Bajo
TLALPAN,PEDREGAL DE LAS AGUILAS,0.87377551667,Medio
TLALPAN,PEDREGAL DE SN NICOLAS 1A SECC,0.81509836833,Bajo
TLALPAN,PEDREGAL DE SN NICOLAS 2A SECC,0.84024451667,Medio
TLALPAN,PEDREGAL DE SN NICOLAS 3A SECC,0.8172131554,Bajo
TLALPAN,PEDREGAL DE STA URSULA XITLA,0.83996031026,Medio
TLALPAN,PIEDRA LARGA,0.73481102479,Muy Bajo
TLALPAN,PLAN DE AYALA,0.81451143333,Bajo
TLALPAN,POPULAR STA TERESA,0.80154558056,Bajo
TLALPAN,PRADO COAPA 2A SECCION,0.94647415294, Muy Alto
TLALPAN,PRADO COAPA 3A SECCION-POTRERO ACOXPA,0.956784236, Muy Alto
TLALPAN,PROGRESO TLALPAN,0.84439786,Medio
TLALPAN,PUEBLO QUIETO,0.83476442222,Medio
TLALPAN,RANCHO LOS COLORINES (FRACC),0.96637096667, Muy Alto
TLALPAN,REAL DEL SUR-VILLAS DEL SUR-RESIDENCIAL ACOXPA,0.96068227368, Muy Alto
TLALPAN,RESIDENCIAL INSURGENTES SUR (U HAB),0.94736111667, Muy Alto
TLALPAN,RINCON LAS HADAS-VILLA ROYALE-FUENTES Y ARCONADA COAPA,0.95633882857, Muy Alto
TLALPAN,RINCONADA (U HAB),0.94017574, Muy Alto
TLALPAN,ROCA DE CRISTAL,0.82287095,Bajo
TLALPAN,ROMULO SANCHEZ-SAN FERNANDO (BARR)-PE├æA POBRE,0.88586988636,Alto
TLALPAN,SAN ANDRES TOTOLTEPEC (PBLO),0.8108949813,Bajo
TLALPAN,SAN BARTOLO EL CHICO,0.86726856667,Medio
TLALPAN,SN JUAN TEPEXIMILPA,0.83151574167,Bajo
TLALPAN,SN JUAN  TEPEXIMILPA (AMPL),0.800481125,Bajo
TLALPAN,SAN LORENZO HUIPULCO,0.91755483276,Alto
TLALPAN,SAN MIGUEL  XICALCO (PBLO),0.747964825,Muy Bajo
TLALPAN,SAN MIGUEL AJUSCO (PBLO),0.74495856214,Muy Bajo
TLALPAN,SAN MIGUEL TEHUISCO-LOS ANGELES-AYOMETITLA,0.7604362375,Muy Bajo
TLALPAN,SAN MIGUEL TOPILEJO (PBLO),0.73481102479,Muy Bajo
TLALPAN,SAN NICOLAS II,0.79203211395,Bajo
TLALPAN,SAN PEDRO APOSTOL (BARR),0.8668097,Medio
TLALPAN,SAN PEDRO MARTIR (PBLO),0.83411154098,Medio
TLALPAN,SANTA URSULA XITLA,0.88818047105,Alto
TLALPAN,SANTISIMA TRINIDAD,0.8139555875,Bajo
TLALPAN,SANTO TOMAS AJUSCO (PBLO),0.77368664545,Muy Bajo
TLALPAN,SAUZALES CEBADALES (U HAB),0.94808743333, Muy Alto
TLALPAN,SECCION XVI,0.89402095625,Alto
TLALPAN,SOLIDARIDAD,0.70149849091,Muy Bajo
TLALPAN,TECORRAL,0.79111625714,Bajo
TLALPAN,TENORIOS INFONAVIT 1 Y 2 (U HAB),0.94689299375, Muy Alto
TLALPAN,TEPETLICA EL ALTO-3 DE MAYO,0.69694905,Muy Bajo
TLALPAN,TEPETONGO,0.82030213333,Bajo
TLALPAN,TETENCO (PJE),0.92390705,Alto
TLALPAN,TEZONTITLA,0.75915776667,Muy Bajo
TLALPAN,TEZONTITLA - EL CALVARIO (AMPL),0.69481436,Muy Bajo
TLALPAN,TLALCOLIGIA,0.83993098611,Medio
TLALPAN,TLALMILLE,0.7605789931,Muy Bajo
TLALPAN,TLALPAN CENTRO,0.91348868308,Alto
TLALPAN,TORIELLO GUERRA,0.92832088929,Alto
TLALPAN,TORRES DE PADIERNA,0.7914014,Bajo
TLALPAN,TRES FUENTES (U HAB),0.95305935937, Muy Alto
TLALPAN,VALLE DE TEPEPAN,0.92290009167,Alto
TLALPAN,VALLE ESCONDIDO,0.92989622609,Alto
TLALPAN,VALLE VERDE,0.82133368333,Bajo
TLALPAN,VERANO,0.7980529,Bajo
TLALPAN,VERGEL DE COYOACAN-VERGEL DEL SUR,0.96039514, Muy Alto
TLALPAN,VILLA COAPA (RDCIAL),0.94789727143, Muy Alto
TLALPAN,VILLA DEL PUENTE FOVISSSTE  (U HAB),0.95614796667, Muy Alto
TLALPAN,VILLA LAZARO CARDENAS,0.91399609444,Alto
TLALPAN,VILLA OLIMPICA LIBERADOR MIGUEL HIDALGO (U HAB),0.96549201875, Muy Alto
TLALPAN,VISTAS DEL PEDREGAL,0.75063518,Muy Bajo
TLALPAN,VIVEROS DE COACTETLAN,0.81602200769,Bajo
TLALPAN,XAXALCO,0.71570675714,Muy Bajo
TLALPAN,XAXALIPAC,0.67826196667,Muy Bajo
TLALPAN,ZACATIENDA,0.84787001667,Medio
TLALPAN,ZAPOTE-LUIS DONALDO COLOSIO (U HABS),0.83930249697,Medio
TLALPAN,2 DE OCTUBRE,0.77860997188,Bajo
TLALPAN,SAN MIGUEL TOXIAC,0.7846918,Bajo
TLALPAN,HEROES DE PADIERNA I,0.86384644079,Medio
TLALPAN,HEROES DE PADIERNA II,0.87583294197,Medio
TLALPAN,LOMAS DE  PADIERNA I,0.84930272609,Medio
TLALPAN,LOMAS DE  PADIERNA II,0.86079188261,Medio
TLALPAN,PEDREGAL DE SN NICOLAS 4A SECC I,0.78430703889,Bajo
TLALPAN,PEDREGAL DE SN NICOLAS 4A SECC II,0.83939911746,Medio
TLALPAN,BELISARIO DOMINGUEZ,0.88679185556,Alto
TLALPAN,LA MAGUEYERA,0.77826285,Bajo
TLALPAN,NARCISO MENDOZA VILLA COAPA SUPERMANZANA 8 (U HAB),0.9528217, Muy Alto
TLALPAN,CONJUNTO HABITACIONAL PEDREGAL DEL LAGO,0.96126585, Muy Alto
TLALPAN,EJIDOS DE SAN PEDRO MARTIR II (SUR),0.83306298182,Medio
TLALPAN,ISIDRO FABELA II (ORIENTE),0.84166138276,Medio
TLALPAN,LOMA BONITA-AMPLIACION TEPEXIMILPA,0.7983253625,Bajo
TLALPAN,LOMAS DE TEPEMECATL,0.71666111818,Muy Bajo
TLALPAN,RESIDENCIAL FUENTES DE CANTERA (U HAB),0.95183671765, Muy Alto
,,,
,,,
,,,
XOCHIMILCO,ALTOS TEPETLICA,0.70380153333,Muy Bajo
XOCHIMILCO,BARRIO 18,0.93077747093,Alto
XOCHIMILCO,BELEM (BARR),0.8228643,Bajo
XOCHIMILCO,BOSQUE RESIDENCIAL DEL SUR (FRACC),0.95082752391, Muy Alto
XOCHIMILCO,SAN LORENZO,0.90423145,Alto
XOCHIMILCO,CALTONGO (BARR),0.740719442,Muy Bajo
XOCHIMILCO,CERRO GRANDE,0.8110061,Bajo
XOCHIMILCO,CRISTO REY,0.8615651,Medio
XOCHIMILCO,EL CARMEN,0.76712862,Muy Bajo
XOCHIMILCO,EL ROSARIO (BARR),0.85692957143,Medio
XOCHIMILCO,GUADALUPE,0.77151617838,Muy Bajo
XOCHIMILCO,HUICHAPAN,0.8495395625,Medio
